time,qw,qx,qy,qz,roll,pitch,yaw
7.190523,-0.780690,0.402235,-0.286835,0.383016,-58.877,8.032,-56.814
7.200552,-0.776759,0.407558,-0.291026,0.382217,-59.779,8.080,-57.060
7.210580,-0.772707,0.412916,-0.295378,0.381341,-60.701,8.138,-57.314
7.220609,-0.768592,0.418341,-0.299673,0.380394,-61.631,8.186,-57.561
7.230639,-0.764379,0.423904,-0.303842,0.379415,-62.572,8.212,-57.802
7.240667,-0.760095,0.429525,-0.307857,0.378460,-63.514,8.215,-58.038
7.250696,-0.755782,0.435267,-0.311571,0.377498,-64.452,8.183,-58.256
7.260725,-0.751448,0.441017,-0.315146,0.376509,-65.386,8.137,-58.463
7.270754,-0.747061,0.446642,-0.318843,0.375492,-66.319,8.104,-58.680
7.280784,-0.742573,0.452201,-0.322688,0.374455,-67.260,8.081,-58.910
7.290812,-0.738011,0.457754,-0.326563,0.373366,-68.208,8.059,-59.142
7.300841,-0.733320,0.463243,-0.330577,0.372306,-69.164,8.042,-59.392
7.310870,-0.728596,0.468577,-0.334720,0.371203,-70.118,8.041,-59.652
7.320899,-0.723877,0.473796,-0.338983,0.369939,-71.073,8.060,-59.910
7.330927,-0.719111,0.478967,-0.343377,0.368521,-72.038,8.096,-60.168
7.340956,-0.714337,0.484055,-0.347828,0.366979,-73.004,8.144,-60.423
7.350986,-0.709562,0.489014,-0.352266,0.365432,-73.959,8.193,-60.681
7.361014,-0.704721,0.493958,-0.356578,0.363965,-74.910,8.222,-60.942
7.371044,-0.699924,0.498925,-0.360600,0.362481,-75.845,8.226,-61.181
7.381073,-0.695175,0.503900,-0.364480,0.360854,-76.774,8.226,-61.397
7.391101,-0.690429,0.508829,-0.368464,0.358999,-77.713,8.248,-61.604
7.401130,-0.685613,0.513728,-0.372626,0.356951,-78.669,8.291,-61.813
7.411160,-0.680708,0.518519,-0.377024,0.354786,-79.639,8.358,-62.039
7.421188,-0.675796,0.523129,-0.381603,0.352505,-80.609,8.451,-62.275
7.431217,-0.670978,0.527628,-0.386141,0.350053,-81.570,8.557,-62.497
7.441247,-0.666202,0.532135,-0.390516,0.347490,-82.524,8.656,-62.699
7.451275,-0.661367,0.536709,-0.394701,0.344954,-83.477,8.732,-62.893
7.461305,-0.656446,0.541307,-0.398797,0.342449,-84.433,8.791,-63.087
7.471334,-0.651473,0.545894,-0.402860,0.339900,-85.392,8.848,-63.280
7.481362,-0.646379,0.550352,-0.407070,0.337410,-86.356,8.908,-63.499
7.491391,-0.641164,0.554713,-0.411465,0.334879,-87.333,8.981,-63.738
7.501420,-0.635809,0.558995,-0.416136,0.332186,-88.334,9.078,-63.998
7.511449,-0.630271,0.563205,-0.421142,0.329307,-89.369,9.203,-64.284
7.521478,-0.624716,0.567416,-0.426134,0.326227,-90.412,9.335,-64.558
7.531507,-0.619167,0.571647,-0.431021,0.322985,-91.459,9.467,-64.815
7.541536,-0.613636,0.575951,-0.435740,0.319541,-92.509,9.595,-65.046
7.551566,-0.608247,0.580320,-0.440144,0.315883,-93.547,9.718,-65.233
7.561594,-0.602916,0.584712,-0.444181,0.312333,-94.560,9.809,-65.397
7.571623,-0.597590,0.589087,-0.447917,0.308996,-95.550,9.863,-65.554
7.581652,-0.592369,0.593380,-0.451450,0.305674,-96.516,9.909,-65.695
7.591681,-0.587381,0.597562,-0.454816,0.302146,-97.458,9.974,-65.806
7.601710,-0.582448,0.601560,-0.458215,0.298604,-98.388,10.051,-65.924
7.611739,-0.577492,0.605519,-0.461425,0.295266,-99.299,10.100,-66.044
7.621768,-0.572523,0.609524,-0.464319,0.292149,-100.190,10.109,-66.151
7.631796,-0.567573,0.613620,-0.466917,0.289077,-101.069,10.093,-66.233
7.641826,-0.562621,0.617756,-0.469357,0.285976,-101.944,10.068,-66.298
7.651855,-0.557505,0.621857,-0.471965,0.282799,-102.842,10.051,-66.382
7.661883,-0.552402,0.625838,-0.474650,0.279521,-103.739,10.051,-66.471
7.671912,-0.547339,0.629622,-0.477330,0.276401,-104.615,10.048,-66.575
7.681942,-0.542224,0.633274,-0.480005,0.273489,-105.479,10.029,-66.698
7.691970,-0.537074,0.636900,-0.482609,0.270633,-106.337,10.001,-66.820
7.702000,-0.531984,0.640510,-0.485090,0.267717,-107.188,9.972,-66.928
7.712029,-0.526878,0.644022,-0.487615,0.264784,-108.036,9.949,-67.043
7.722057,-0.521738,0.647502,-0.490101,0.261869,-108.884,9.921,-67.158
7.732087,-0.516525,0.651000,-0.492496,0.259024,-109.731,9.876,-67.271
7.742115,-0.511384,0.654556,-0.494704,0.256035,-110.573,9.834,-67.355
7.752144,-0.506366,0.658142,-0.496685,0.252965,-111.400,9.790,-67.408
7.762173,-0.501418,0.661791,-0.498431,0.249848,-112.217,9.738,-67.433
7.772202,-0.496505,0.665350,-0.500136,0.246781,-113.023,9.686,-67.460
7.782231,-0.491523,0.668752,-0.502031,0.243694,-113.835,9.647,-67.511
7.792261,-0.486440,0.672008,-0.504156,0.240525,-114.662,9.626,-67.588
7.802289,-0.481253,0.675120,-0.506455,0.237396,-115.496,9.609,-67.694
7.812318,-0.476005,0.678165,-0.508744,0.234383,-116.326,9.580,-67.809
7.822348,-0.470777,0.681179,-0.510846,0.231611,-117.133,9.524,-67.920
7.832376,-0.465619,0.684133,-0.512697,0.229231,-117.901,9.427,-68.026
7.842405,-0.460635,0.686974,-0.514334,0.227125,-118.626,9.310,-68.124
7.852434,-0.456041,0.689629,-0.515728,0.225184,-119.290,9.195,-68.201
7.862463,-0.451862,0.692036,-0.516948,0.223421,-119.892,9.088,-68.267
7.872492,-0.447950,0.694207,-0.518123,0.221831,-120.450,8.986,-68.337
7.882522,-0.444429,0.695975,-0.519366,0.220466,-120.947,8.903,-68.427
7.892550,-0.441496,0.697249,-0.520620,0.219370,-121.359,8.847,-68.533
7.902580,-0.439271,0.698000,-0.521805,0.218634,-121.666,8.813,-68.649
7.912609,-0.437924,0.698144,-0.522840,0.218402,-121.840,8.800,-68.772
7.922637,-0.437468,0.697716,-0.523631,0.218788,-121.870,8.792,-68.896
7.932666,-0.438012,0.696709,-0.524075,0.219843,-121.742,8.787,-69.012
7.942695,-0.439680,0.695174,-0.524056,0.221416,-121.450,8.800,-69.095
7.952724,-0.442498,0.693103,-0.523546,0.223487,-120.991,8.832,-69.141
7.962752,-0.446439,0.690473,-0.522579,0.226038,-120.369,8.885,-69.155
7.972782,-0.451401,0.687241,-0.521273,0.229032,-119.597,8.964,-69.150
7.982810,-0.457234,0.683433,-0.519736,0.232325,-118.702,9.075,-69.133
7.992839,-0.463802,0.679107,-0.518034,0.235767,-117.706,9.225,-69.105
8.002869,-0.470955,0.674384,-0.516132,0.239290,-116.631,9.405,-69.057
8.012897,-0.478621,0.669348,-0.513971,0.242847,-115.485,9.607,-68.980
8.022926,-0.486678,0.664003,-0.511556,0.246578,-114.271,9.815,-68.885
8.032955,-0.494962,0.658352,-0.508932,0.250639,-112.997,10.008,-68.790
8.042984,-0.503425,0.652437,-0.506172,0.254804,-111.684,10.204,-68.690
8.053014,-0.512072,0.646178,-0.503400,0.258979,-110.336,10.420,-68.593
8.063043,-0.520872,0.639550,-0.500691,0.263104,-108.962,10.664,-68.504
8.073071,-0.529836,0.632634,-0.497981,0.267040,-107.566,10.942,-68.405
8.083100,-0.538904,0.625425,-0.495233,0.270955,-106.145,11.235,-68.304
8.093129,-0.548010,0.618054,-0.492250,0.275013,-104.692,11.512,-68.190
8.103158,-0.557085,0.610622,-0.488907,0.279311,-103.208,11.749,-68.057
8.113188,-0.566148,0.603139,-0.485178,0.283812,-101.694,11.947,-67.902
8.123217,-0.575163,0.595595,-0.481112,0.288500,-100.153,12.109,-67.730
8.133245,-0.584038,0.587951,-0.476838,0.293403,-98.597,12.238,-67.561
8.143274,-0.592891,0.580105,-0.472420,0.298371,-97.019,12.358,-67.391
8.153303,-0.601710,0.572052,-0.467934,0.303294,-95.430,12.481,-67.220
8.163333,-0.610355,0.563762,-0.463533,0.308260,-93.840,12.607,-67.073
8.173362,-0.618685,0.555286,-0.459293,0.313344,-92.266,12.728,-66.965
8.183391,-0.626695,0.546724,-0.455083,0.318580,-90.706,12.829,-66.887
8.193419,-0.634603,0.538111,-0.450621,0.323888,-89.133,12.906,-66.799
8.203449,-0.642394,0.529456,-0.445922,0.329253,-87.551,12.960,-66.703
8.213478,-0.649983,0.520763,-0.441061,0.334725,-85.967,12.988,-66.613
8.223507,-0.657377,0.511987,-0.436170,0.340189,-84.391,13.009,-66.533
8.233536,-0.664476,0.503199,-0.431299,0.345676,-82.835,13.020,-66.473
8.243566,-0.671279,0.494487,-0.426278,0.351286,-81.293,12.996,-66.425
8.253594,-0.677871,0.485714,-0.421230,0.356912,-79.759,12.966,-66.390
8.263623,-0.684179,0.476847,-0.416367,0.362495,-78.250,12.946,-66.385
8.273652,-0.690223,0.468009,-0.411628,0.367927,-76.772,12.935,-66.392
8.283682,-0.696004,0.459313,-0.406771,0.373355,-75.316,12.900,-66.401
8.293710,-0.701514,0.450717,-0.401855,0.378803,-73.881,12.847,-66.422
8.303740,-0.704152,0.446008,-0.396242,0.385337,-72.846,12.375,-66.534
8.313767,-0.706856,0.441214,-0.390532,0.391683,-71.802,11.915,-66.633
8.323796,-0.710060,0.435816,-0.383162,0.399140,-70.554,11.317,-66.711
8.333825,-0.713671,0.429662,-0.374934,0.407107,-69.162,10.680,-66.787
8.343855,-0.717289,0.423266,-0.366645,0.414924,-67.753,10.063,-66.871
8.353884,-0.721161,0.416354,-0.358050,0.422640,-66.277,9.467,-66.944
8.363913,-0.724504,0.410043,-0.349843,0.429903,-64.915,8.880,-67.033
8.373941,-0.726921,0.404847,-0.342933,0.436266,-63.793,8.356,-67.157
8.383970,-0.729516,0.399503,-0.335408,0.442664,-62.614,7.798,-67.256
8.393999,-0.732500,0.393698,-0.327084,0.449120,-61.330,7.212,-67.319
8.404028,-0.735342,0.387947,-0.318884,0.455334,-60.072,6.643,-67.388
8.414057,-0.738424,0.381468,-0.310208,0.461769,-58.711,6.075,-67.470
8.424087,-0.741279,0.374898,-0.301981,0.467986,-57.385,5.556,-67.584
8.434115,-0.744250,0.367864,-0.293759,0.474048,-56.021,5.077,-67.704
8.444144,-0.747023,0.360994,-0.285902,0.479736,-54.710,4.634,-67.827
8.454173,-0.749761,0.354137,-0.277935,0.485226,-53.401,4.192,-67.941
8.464202,-0.752914,0.346432,-0.269067,0.490873,-51.945,3.730,-68.036
8.474231,-0.756572,0.337515,-0.261872,0.495331,-50.493,3.548,-68.112
8.484261,-0.760020,0.328948,-0.254803,0.499485,-49.095,3.365,-68.176
8.494289,-0.763193,0.321025,-0.245575,0.504399,-47.616,2.923,-68.224
8.504318,-0.766530,0.312710,-0.236152,0.509043,-46.092,2.503,-68.253
8.514347,-0.769434,0.305225,-0.226854,0.513414,-44.671,2.045,-68.280
8.524377,-0.772407,0.297285,-0.219764,0.516681,-43.366,1.851,-68.308
8.534406,-0.775306,0.289355,-0.212725,0.519777,-42.071,1.665,-68.330
8.544435,-0.778121,0.281572,-0.205909,0.522582,-40.813,1.499,-68.341
8.554463,-0.780867,0.273857,-0.199376,0.525114,-39.585,1.361,-68.343
8.564492,-0.783619,0.265853,-0.193116,0.527463,-38.352,1.272,-68.345
8.574521,-0.786518,0.256992,-0.184787,0.530514,-36.898,1.031,-68.357
8.584550,-0.789399,0.247792,-0.176563,0.533405,-35.423,0.826,-68.371
8.594579,-0.791480,0.241043,-0.168726,0.535943,-34.223,0.499,-68.374
8.604609,-0.793972,0.233132,-0.163222,0.537459,-33.069,0.492,-68.349
8.614637,-0.796768,0.224111,-0.158292,0.538632,-31.848,0.620,-68.309
8.624666,-0.799481,0.215340,-0.152641,0.539820,-30.606,0.663,-68.250
8.634695,-0.801907,0.207803,-0.146686,0.540826,-29.469,0.601,-68.164
8.644724,-0.803937,0.202070,-0.138674,0.542096,-28.375,0.223,-68.053
8.654753,-0.806037,0.196174,-0.130204,0.543243,-27.239,-0.186,-67.926
8.664783,-0.808472,0.188880,-0.120789,0.544383,-25.908,-0.592,-67.785
8.674811,-0.810763,0.181699,-0.113635,0.544961,-24.741,-0.789,-67.655
8.684839,-0.812755,0.174991,-0.106947,0.545541,-23.652,-0.979,-67.549
8.694869,-0.814606,0.168357,-0.100274,0.546136,-22.575,-1.176,-67.457
8.704898,-0.816394,0.161761,-0.093479,0.546664,-21.495,-1.388,-67.363
8.714926,-0.818132,0.155300,-0.086581,0.547076,-20.425,-1.619,-67.262
8.724955,-0.819808,0.148732,-0.079780,0.547425,-19.352,-1.836,-67.166
8.734984,-0.821489,0.141829,-0.073128,0.547666,-18.259,-2.017,-67.070
8.745013,-0.823284,0.134314,-0.066611,0.547696,-17.117,-2.146,-66.958
8.755042,-0.825037,0.126996,-0.060113,0.547556,-15.998,-2.286,-66.834
8.765071,-0.826603,0.120639,-0.053548,0.547313,-14.969,-2.495,-66.704
8.775101,-0.827810,0.115483,-0.044473,0.547414,-13.900,-3.027,-66.596
8.785130,-0.828738,0.110867,-0.035370,0.547628,-12.882,-3.601,-66.520
8.795158,-0.829688,0.105801,-0.028730,0.547579,-11.976,-3.910,-66.451
8.805187,-0.830564,0.100681,-0.022700,0.547500,-11.105,-4.160,-66.393
8.815216,-0.831428,0.095346,-0.017199,0.547345,-10.247,-4.346,-66.339
8.825245,-0.832237,0.089979,-0.011921,0.547163,-9.400,-4.509,-66.289
8.835274,-0.832982,0.084888,-0.006262,0.546937,-8.556,-4.728,-66.237
8.845304,-0.833670,0.079913,-0.000085,0.546674,-7.692,-5.004,-66.186
8.855332,-0.834258,0.075073,0.006381,0.546426,-6.823,-5.318,-66.144
8.865361,-0.834735,0.070820,0.012704,0.546154,-6.019,-5.657,-66.108
8.875390,-0.835153,0.067006,0.018897,0.545817,-5.267,-6.010,-66.070
8.885420,-0.835482,0.063647,0.025144,0.545464,-4.555,-6.399,-66.037
8.895449,-0.835732,0.060666,0.031227,0.545106,-3.890,-6.796,-66.011
8.905478,-0.835967,0.057312,0.037123,0.544739,-3.199,-7.152,-65.992
8.915506,-0.836192,0.053461,0.043060,0.544348,-2.458,-7.482,-65.979
8.925535,-0.836420,0.049920,0.048726,0.543856,-1.765,-7.805,-65.958
8.935564,-0.836605,0.046859,0.054161,0.543329,-1.132,-8.137,-65.936
8.945593,-0.836737,0.044063,0.059354,0.542818,-0.539,-8.463,-65.919
8.955623,-0.836824,0.041391,0.064037,0.542361,0.011,-8.747,-65.910
8.965652,-0.836825,0.039269,0.068643,0.541953,0.504,-9.059,-65.909
8.975680,-0.836703,0.037836,0.073797,0.541566,0.965,-9.467,-65.920
8.985709,-0.836461,0.039359,0.080869,0.540822,1.259,-10.245,-65.896
8.995738,-0.836352,0.040779,0.087787,0.539805,1.551,-11.003,-65.841
9.005767,-0.836403,0.040110,0.093044,0.538894,1.940,-11.471,-65.795
9.015797,-0.836373,0.039003,0.098375,0.538075,2.380,-11.919,-65.771
9.025826,-0.836260,0.037740,0.103883,0.537306,2.847,-12.375,-65.764
9.035854,-0.836052,0.036672,0.109403,0.536608,3.298,-12.844,-65.772
9.045883,-0.835779,0.035582,0.114696,0.535999,3.740,-13.289,-65.794
9.055912,-0.835507,0.034626,0.119759,0.535379,4.154,-13.721,-65.815
9.065942,-0.835217,0.033803,0.124883,0.534714,4.560,-14.168,-65.835
9.075969,-0.834904,0.032864,0.130053,0.534027,4.982,-14.612,-65.860
9.085998,-0.834630,0.031715,0.134862,0.533331,5.401,-15.008,-65.882
9.096027,-0.834375,0.030565,0.139288,0.532660,5.796,-15.367,-65.903
9.106056,-0.834183,0.029337,0.143322,0.531959,6.174,-15.684,-65.915
9.116085,-0.833956,0.028304,0.147871,0.531126,6.565,-16.063,-65.924
9.126114,-0.833741,0.027727,0.152800,0.530097,6.935,-16.510,-65.917
9.136143,-0.833771,0.027561,0.156792,0.528891,7.198,-16.895,-65.860
9.146173,-0.834086,0.027579,0.159073,0.527711,7.327,-17.126,-65.759
9.156201,-0.834537,0.027737,0.160709,0.526493,7.398,-17.304,-65.634
9.166230,-0.835027,0.030650,0.162915,0.524874,7.227,-17.713,-65.445
9.176259,-0.835379,0.034119,0.165432,0.523311,7.022,-18.186,-65.267
9.186288,-0.835573,0.038059,0.168535,0.521736,6.808,-18.745,-65.100
9.196317,-0.835925,0.042318,0.170332,0.520258,6.474,-19.196,-64.903
9.206346,-0.836515,0.046309,0.170081,0.519051,6.031,-19.428,-64.685
9.216374,-0.837047,0.050086,0.169638,0.517987,5.599,-19.626,-64.483
9.226403,-0.837226,0.053038,0.170435,0.517141,5.337,-19.892,-64.355
9.236433,-0.837166,0.055300,0.171625,0.516608,5.178,-20.151,-64.290
9.246462,-0.836973,0.057619,0.172827,0.516265,5.019,-20.414,-64.252
9.256491,-0.836595,0.059836,0.174869,0.515938,4.928,-20.753,-64.241
9.266520,-0.836040,0.062269,0.177770,0.515559,4.872,-21.189,-64.246
9.276548,-0.835404,0.065057,0.180954,0.515138,4.798,-21.677,-64.251
9.286577,-0.835116,0.066653,0.181763,0.515116,4.693,-21.855,-64.254
9.296607,-0.834919,0.067883,0.182120,0.515148,4.594,-21.966,-64.255
9.306636,-0.834769,0.068395,0.182294,0.515262,4.558,-22.014,-64.270
9.316665,-0.834399,0.069934,0.183768,0.515131,4.500,-22.255,-64.278
9.326694,-0.834490,0.069735,0.182820,0.515349,4.461,-22.148,-64.282
9.336722,-0.834739,0.069250,0.181444,0.515496,4.419,-21.982,-64.267
9.346752,-0.835193,0.067837,0.179330,0.515689,4.422,-21.686,-64.247
9.356780,-0.835922,0.065366,0.176200,0.515906,4.462,-21.225,-64.213
9.366810,-0.836975,0.062148,0.171881,0.516053,4.495,-20.601,-64.144
9.376839,-0.837901,0.058964,0.168623,0.515999,4.593,-20.086,-64.078
9.386868,-0.839170,0.055921,0.163834,0.515820,4.571,-19.430,-63.952
9.396896,-0.840725,0.052784,0.157305,0.515650,4.446,-18.599,-63.786
9.406926,-0.842660,0.050053,0.148080,0.515496,4.108,-17.528,-63.559
9.416955,-0.844763,0.046603,0.137163,0.515401,3.742,-16.247,-63.323
9.426984,-0.846862,0.041813,0.126233,0.515158,3.514,-14.885,-63.097
9.437013,-0.849255,0.037664,0.112715,0.514675,3.066,-13.310,-62.805
9.447042,-0.851428,0.029626,0.097201,0.514778,2.901,-11.304,-62.615
9.457070,-0.852971,0.021264,0.084132,0.514936,2.928,-9.522,-62.495
9.467099,-0.854122,0.014031,0.073198,0.514944,2.976,-8.018,-62.392
9.477129,-0.855106,0.007057,0.062553,0.514858,3.020,-6.560,-62.290
9.487158,-0.855929,-0.000209,0.052030,0.514709,3.103,-5.098,-62.191
9.497186,-0.856544,-0.006361,0.042524,0.514518,3.140,-3.802,-62.102
9.507215,-0.857027,-0.011004,0.033217,0.514320,3.043,-2.615,-62.020
9.517243,-0.857359,-0.014554,0.025918,0.514099,2.959,-1.689,-61.952
9.527272,-0.857512,-0.018429,0.012474,0.514223,2.547,-0.140,-61.915
9.537301,-0.857435,-0.022246,-0.001267,0.514351,2.112,1.436,-61.903
9.547331,-0.857575,-0.023079,-0.008943,0.514002,1.743,2.239,-61.853
9.557360,-0.857985,-0.025203,-0.012742,0.513135,1.731,2.736,-61.736
9.567389,-0.858420,-0.026761,-0.016137,0.512233,1.688,3.160,-61.616
9.577417,-0.858759,-0.028255,-0.019987,0.511447,1.613,3.625,-61.514
9.587447,-0.859051,-0.032637,-0.024873,0.510482,1.763,4.362,-61.386
9.597476,-0.859414,-0.038003,-0.029882,0.509230,2.007,5.167,-61.218
9.607505,-0.859791,-0.043904,-0.035484,0.507758,2.274,6.062,-61.021
9.617534,-0.860050,-0.050148,-0.042116,0.506232,2.519,7.078,-60.819
9.627563,-0.860079,-0.056632,-0.049823,0.504797,2.729,8.214,-60.635
9.637591,-0.859881,-0.062702,-0.058105,0.503531,2.865,9.385,-60.482
9.647621,-0.859417,-0.068388,-0.067020,0.502474,2.927,10.598,-60.368
9.657650,-0.859007,-0.072920,-0.075313,0.501361,2.913,11.684,-60.255
9.667679,-0.858834,-0.076214,-0.082575,0.500021,2.839,12.595,-60.116
9.677708,-0.858693,-0.079006,-0.089645,0.498611,2.728,13.459,-59.975
9.687737,-0.858170,-0.082226,-0.098141,0.497389,2.575,14.492,-59.878
9.697765,-0.857241,-0.086646,-0.107856,0.496230,2.471,15.718,-59.802
9.707795,-0.855969,-0.092295,-0.118225,0.495044,2.455,17.084,-59.729
9.717823,-0.854254,-0.098387,-0.129624,0.493979,2.421,18.582,-59.695
9.727853,-0.852266,-0.103967,-0.141503,0.493009,2.300,20.103,-59.701
9.737882,-0.850786,-0.106658,-0.150234,0.492404,2.060,21.141,-59.750
9.747910,-0.849689,-0.109136,-0.157301,0.491548,1.905,22.000,-59.742
9.757939,-0.848825,-0.111814,-0.163784,0.490319,1.816,22.811,-59.672
9.767969,-0.848046,-0.114418,-0.170400,0.488811,1.719,23.633,-59.572
9.777998,-0.847376,-0.116981,-0.176958,0.487031,1.629,24.447,-59.437
9.788027,-0.846748,-0.119895,-0.183601,0.484952,1.582,25.291,-59.260
9.798056,-0.845846,-0.123493,-0.191229,0.482669,1.554,26.277,-59.072
9.808084,-0.843766,-0.130289,-0.202589,0.479885,1.648,27.835,-58.863
9.818113,-0.840832,-0.137955,-0.215952,0.477057,1.711,29.655,-58.699
9.828142,-0.837998,-0.145103,-0.228168,0.474229,1.797,31.334,-58.522
9.838172,-0.836041,-0.151723,-0.237024,0.471255,2.062,32.638,-58.229
9.848201,-0.834980,-0.155954,-0.242835,0.468788,2.251,33.487,-57.960
9.858230,-0.835033,-0.157278,-0.244742,0.467255,2.340,33.760,-57.764
9.868258,-0.835087,-0.156302,-0.246497,0.466563,2.143,33.886,-57.746
9.878287,-0.834732,-0.153666,-0.249290,0.466591,1.653,34.027,-57.917
9.888315,-0.834082,-0.150307,-0.252735,0.466995,1.017,34.193,-58.190
9.898345,-0.833293,-0.151256,-0.256095,0.466264,0.923,34.601,-58.185
9.908374,-0.831829,-0.153611,-0.260888,0.465452,0.890,35.242,-58.191
9.918403,-0.829923,-0.156017,-0.266423,0.464919,0.795,35.965,-58.271
9.928432,-0.827611,-0.158815,-0.272950,0.464307,0.673,36.818,-58.378
9.938460,-0.825234,-0.161300,-0.279563,0.463745,0.501,37.663,-58.512
9.948490,-0.822675,-0.163191,-0.286056,0.463672,0.237,38.462,-58.745
9.958519,-0.820121,-0.164811,-0.291936,0.463958,-0.042,39.181,-59.026
9.968548,-0.818653,-0.164798,-0.294801,0.464742,-0.311,39.484,-59.293
9.978577,-0.817777,-0.164937,-0.296289,0.465286,-0.443,39.649,-59.452
9.988605,-0.816772,-0.164375,-0.298067,0.466117,-0.698,39.802,-59.693
9.998634,-0.815420,-0.163594,-0.300585,0.467140,-1.050,40.019,-60.013
10.008664,-0.813109,-0.162636,-0.305428,0.468359,-1.628,40.469,-60.500
10.018693,-0.809312,-0.165245,-0.313975,0.468374,-2.040,41.529,-60.908
10.028722,-0.806459,-0.168774,-0.319918,0.468013,-2.112,42.375,-61.091
10.038751,-0.804476,-0.172057,-0.323821,0.467546,-2.035,42.992,-61.146
10.048779,-0.803362,-0.174251,-0.325753,0.467306,-1.928,43.334,-61.155
10.058808,-0.802563,-0.175674,-0.326848,0.467382,-1.861,43.539,-61.189
10.068838,-0.801287,-0.176791,-0.328805,0.467777,-1.929,43.815,-61.343
10.078866,-0.799514,-0.177886,-0.331709,0.468345,-2.099,44.190,-61.591
10.088896,-0.798032,-0.179222,-0.333870,0.468826,-2.169,44.501,-61.771
10.098925,-0.796742,-0.181095,-0.335572,0.469086,-2.120,44.799,-61.866
10.108953,-0.795462,-0.183028,-0.337146,0.469378,-2.054,45.088,-61.957
10.118982,-0.793594,-0.185573,-0.339921,0.469540,-2.019,45.544,-62.087
10.129012,-0.791675,-0.188543,-0.342746,0.469544,-1.926,46.033,-62.180
10.139041,-0.790088,-0.191065,-0.344982,0.469559,-1.834,46.433,-62.251
10.149070,-0.789181,-0.192498,-0.346048,0.469716,-1.774,46.638,-62.304
10.159099,-0.788963,-0.192765,-0.346058,0.469964,-1.761,46.655,-62.339
10.169127,-0.788853,-0.192973,-0.346193,0.469964,-1.749,46.683,-62.342
10.179156,-0.788404,-0.193329,-0.347260,0.469784,-1.794,46.820,-62.373
10.189186,-0.787636,-0.192736,-0.348978,0.470043,-2.054,46.964,-62.565
10.199215,-0.787289,-0.190118,-0.349383,0.471388,-2.516,46.834,-62.929
10.209244,-0.787107,-0.187388,-0.349295,0.472847,-2.950,46.642,-63.279
10.219273,-0.787361,-0.184267,-0.348200,0.474456,-3.340,46.317,-63.591
10.229301,-0.788080,-0.180770,-0.346012,0.476205,-3.673,45.852,-63.856
10.239330,-0.789711,-0.177711,-0.341911,0.477616,-3.737,45.217,-63.905
10.249360,-0.791926,-0.175398,-0.336741,0.478474,-3.573,44.523,-63.760
10.259389,-0.794035,-0.171987,-0.331805,0.479665,-3.588,43.782,-63.730
10.269418,-0.795257,-0.169301,-0.328986,0.480537,-3.695,43.312,-63.769
10.279447,-0.796656,-0.166912,-0.325699,0.481293,-3.718,42.813,-63.750
10.289475,-0.798068,-0.164456,-0.322325,0.482071,-3.742,42.302,-63.732
10.299504,-0.799426,-0.161908,-0.318984,0.482905,-3.784,41.788,-63.730
10.309534,-0.800743,-0.159315,-0.315546,0.483842,-3.829,41.262,-63.742
10.319563,-0.801791,-0.156356,-0.312589,0.484990,-3.972,40.762,-63.830
10.329591,-0.802780,-0.153587,-0.309670,0.486110,-4.094,40.279,-63.910
10.339620,-0.803817,-0.150710,-0.306499,0.487306,-4.210,39.764,-63.990
10.349648,-0.804952,-0.147566,-0.302918,0.488632,-4.326,39.189,-64.074
10.359677,-0.806634,-0.144435,-0.297914,0.489869,-4.312,38.471,-64.061
10.369707,-0.808923,-0.141155,-0.291391,0.490974,-4.180,37.592,-63.949
10.379736,-0.811706,-0.137204,-0.283682,0.492015,-4.027,36.552,-63.789
10.389765,-0.815488,-0.131026,-0.272967,0.493506,-3.903,35.066,-63.610
10.399794,-0.819702,-0.124969,-0.260806,0.494672,-3.652,33.450,-63.332
10.409822,-0.823457,-0.120569,-0.250182,0.495013,-3.324,32.100,-62.994
10.419851,-0.826962,-0.115964,-0.240451,0.495093,-3.090,30.831,-62.683
10.429880,-0.830168,-0.111072,-0.231396,0.495163,-2.950,29.617,-62.423
10.439910,-0.833069,-0.106210,-0.222815,0.495293,-2.853,28.454,-62.204
10.449939,-0.835420,-0.101508,-0.215439,0.495582,-2.837,27.424,-62.060
10.459968,-0.837246,-0.096768,-0.209399,0.496036,-2.928,26.528,-61.994
10.469996,-0.839212,-0.091088,-0.202239,0.496761,-3.050,25.464,-61.949
10.480025,-0.841527,-0.084670,-0.193139,0.497601,-3.123,24.163,-61.874
10.490055,-0.844190,-0.077604,-0.182305,0.498330,-3.147,22.653,-61.751
10.500084,-0.847247,-0.070381,-0.169636,0.498690,-3.065,20.956,-61.542
10.510113,-0.850256,-0.062941,-0.156552,0.498842,-2.984,19.209,-61.318
10.520142,-0.852876,-0.055134,-0.144160,0.499029,-2.995,17.513,-61.139
10.530170,-0.855187,-0.047266,-0.132250,0.499178,-3.051,15.866,-60.983
10.540199,-0.857203,-0.039323,-0.120484,0.499388,-3.130,14.231,-60.852
10.550229,-0.858923,-0.031311,-0.108679,0.499709,-3.220,12.591,-60.748
10.560258,-0.860563,-0.023387,-0.095995,0.499917,-3.253,10.871,-60.628
10.570287,-0.862083,-0.015493,-0.083273,0.499887,-3.283,9.153,-60.491
10.580316,-0.863270,-0.007993,-0.071938,0.499774,-3.361,7.596,-60.371
10.590344,-0.864014,-0.001576,-0.062653,0.499798,-3.455,6.306,-60.298
