time,qw,qx,qy,qz,roll,pitch,yaw
12.586112,-0.490199,0.699896,0.283480,0.435587,-107.731,-62.580,-3.762
12.596141,-0.497351,0.694310,0.289646,0.432352,-106.684,-62.683,-3.477
12.606171,-0.504631,0.688405,0.295745,0.429217,-105.555,-62.802,-3.260
12.616199,-0.512133,0.681938,0.301647,0.426540,-104.253,-62.963,-3.211
12.626228,-0.519865,0.675023,0.307047,0.424327,-102.752,-63.139,-3.380
12.636257,-0.527887,0.667832,0.311707,0.422399,-101.057,-63.288,-3.776
12.646286,-0.536022,0.660763,0.315678,0.420317,-99.297,-63.365,-4.273
12.656315,-0.543750,0.653871,0.319670,0.418146,-97.634,-63.440,-4.703
12.666345,-0.551313,0.647144,0.323624,0.415659,-96.043,-63.485,-5.067
12.676373,-0.558531,0.641095,0.327607,0.412262,-94.698,-63.451,-5.191
12.686402,-0.565483,0.635024,0.331925,0.408711,-93.440,-63.442,-5.216
12.696431,-0.572429,0.628346,0.336507,0.405605,-92.067,-63.505,-5.331
12.706460,-0.579350,0.621255,0.341146,0.402816,-90.602,-63.610,-5.530
12.716489,-0.585841,0.614070,0.346095,0.400216,-89.188,-63.771,-5.693
12.726519,-0.591801,0.606903,0.351327,0.397813,-87.850,-63.988,-5.808
12.736547,-0.597517,0.599595,0.356597,0.395658,-86.489,-64.239,-5.965
12.746576,-0.603200,0.592186,0.361555,0.393687,-85.054,-64.482,-6.223
12.756605,-0.608737,0.584913,0.366304,0.391641,-83.640,-64.705,-6.486
12.766634,-0.613928,0.577813,0.371122,0.389536,-82.304,-64.937,-6.694
12.776663,-0.618600,0.570940,0.376270,0.387335,-81.110,-65.205,-6.781
12.786692,-0.623136,0.564328,0.381360,0.384767,-80.009,-65.443,-6.779
12.796721,-0.627776,0.557778,0.386369,0.381765,-78.943,-65.642,-6.721
12.806750,-0.632550,0.551323,0.391365,0.378157,-77.943,-65.796,-6.559
12.816779,-0.637199,0.544854,0.396624,0.374228,-77.017,-65.959,-6.296
12.826808,-0.641708,0.538422,0.402062,0.370008,-76.166,-66.128,-5.940
12.836837,-0.646259,0.531900,0.407414,0.365638,-75.301,-66.285,-5.586
12.846867,-0.650948,0.525143,0.412620,0.361223,-74.361,-66.430,-5.291
12.856895,-0.655801,0.518092,0.417630,0.356843,-73.316,-66.566,-5.087
12.866924,-0.660686,0.510839,0.422579,0.352436,-72.220,-66.702,-4.921
12.876953,-0.665429,0.503588,0.427520,0.347959,-71.148,-66.842,-4.735
12.886982,-0.669827,0.496304,0.432697,0.343560,-70.120,-67.026,-4.515
12.897011,-0.674054,0.489135,0.437890,0.338963,-69.161,-67.209,-4.227
12.907041,-0.678389,0.481796,0.442935,0.334240,-68.154,-67.374,-3.973
12.917069,-0.683073,0.474075,0.447625,0.329456,-66.993,-67.502,-3.843
12.927098,-0.688073,0.466023,0.451900,0.324671,-65.680,-67.591,-3.847
12.937127,-0.693144,0.457549,0.456003,0.320168,-64.207,-67.689,-4.007
12.947156,-0.698191,0.448640,0.460127,0.315882,-62.606,-67.812,-4.282
12.957185,-0.703199,0.439265,0.464198,0.311968,-60.835,-67.960,-4.724
12.967215,-0.708545,0.429333,0.467753,0.308367,-58.799,-68.069,-5.423
12.977243,-0.713027,0.420106,0.472116,0.304067,-57.177,-68.240,-5.712
12.987272,-0.717567,0.410653,0.476183,0.299930,-55.436,-68.391,-6.126
12.997301,-0.721958,0.401429,0.480109,0.295590,-53.774,-68.521,-6.476
13.007330,-0.726128,0.392335,0.483980,0.291241,-52.152,-68.653,-6.806
13.017359,-0.730077,0.383745,0.487954,0.286138,-50.795,-68.764,-6.858
13.027389,-0.733412,0.375596,0.492646,0.280323,-49.765,-68.939,-6.562
13.037417,-0.736638,0.367179,0.497534,0.274318,-48.719,-69.140,-6.244
13.047446,-0.740000,0.358457,0.502154,0.268322,-47.559,-69.317,-6.024
13.057475,-0.743851,0.348631,0.506063,0.263229,-45.867,-69.457,-6.331
13.067504,-0.748222,0.338096,0.509172,0.258545,-43.819,-69.517,-6.983
13.077533,-0.752068,0.327971,0.512642,0.253523,-41.992,-69.616,-7.425
13.087563,-0.755848,0.317683,0.516049,0.248419,-40.130,-69.709,-7.888
13.097591,-0.759578,0.307073,0.519414,0.243318,-38.176,-69.802,-8.422
13.107620,-0.763560,0.296115,0.522218,0.238387,-36.049,-69.829,-9.127
13.117649,-0.767399,0.285350,0.524863,0.233322,-33.999,-69.837,-9.769
13.127677,-0.770820,0.274760,0.527673,0.228370,-32.003,-69.880,-10.386
13.137708,-0.773989,0.264171,0.530495,0.223553,-29.991,-69.936,-11.037
13.147737,-0.775952,0.252014,0.534999,0.220025,-27.384,-70.248,-12.249
13.157764,-0.777917,0.241953,0.538938,0.214701,-25.649,-70.457,-12.629
13.167793,-0.779862,0.232482,0.542577,0.208863,-24.157,-70.628,-12.781
13.177822,-0.782314,0.222498,0.545359,0.203250,-22.440,-70.688,-13.145
13.187851,-0.784446,0.212751,0.548317,0.197422,-20.836,-70.779,-13.402
13.197880,-0.786600,0.203013,0.551051,0.191404,-19.264,-70.844,-13.617
13.207910,-0.789269,0.192965,0.552820,0.185621,-17.545,-70.784,-13.984
13.217938,-0.792087,0.182721,0.554201,0.179774,-15.791,-70.674,-14.371
13.227967,-0.794129,0.172482,0.556494,0.173697,-14.094,-70.695,-14.680
13.237996,-0.796590,0.162351,0.557851,0.167735,-12.414,-70.600,-14.999
13.248025,-0.799381,0.152529,0.558364,0.161869,-10.826,-70.402,-15.268
13.258055,-0.801515,0.142365,0.559502,0.156554,-9.038,-70.301,-15.754
13.268084,-0.802838,0.132545,0.561501,0.151147,-7.344,-70.332,-16.166
13.278112,-0.803539,0.123355,0.564129,0.145306,-5.879,-70.467,-16.364
13.288141,-0.804163,0.113791,0.566657,0.139714,-4.252,-70.590,-16.718
13.298170,-0.804634,0.103856,0.569187,0.134351,-2.459,-70.714,-17.229
13.308199,-0.805151,0.093457,0.571447,0.129203,-0.492,-70.796,-17.897
13.318229,-0.805697,0.082833,0.573413,0.124234,1.568,-70.835,-18.659
13.328258,-0.806500,0.073025,0.574734,0.118966,3.301,-70.808,-19.139
13.338286,-0.806740,0.064086,0.576676,0.112936,4.699,-70.897,-19.294
13.348315,-0.806687,0.055416,0.578880,0.106436,5.965,-71.040,-19.301
13.358344,-0.806178,0.046409,0.581546,0.099868,7.375,-71.250,-19.418
13.368373,-0.805811,0.036899,0.583784,0.093546,8.957,-71.395,-19.690
13.378403,-0.805645,0.026938,0.585478,0.087593,10.704,-71.459,-20.124
13.388432,-0.805966,0.017015,0.586214,0.082028,12.421,-71.393,-20.565
13.398460,-0.807833,0.006483,0.584479,0.077424,14.183,-70.966,-21.085
13.408489,-0.808210,-0.002861,0.584694,0.071883,15.665,-70.856,-21.342
13.418518,-0.807311,-0.012146,0.586499,0.066081,17.304,-70.974,-21.740
13.428547,-0.806671,-0.021462,0.587736,0.060280,18.893,-71.020,-22.085
13.438577,-0.805773,-0.030728,0.589153,0.054133,20.447,-71.106,-22.371
13.448606,-0.804618,-0.040040,0.590724,0.047742,22.013,-71.225,-22.646
13.458634,-0.803078,-0.049737,0.592554,0.041466,23.781,-71.371,-23.101
13.468663,-0.802696,-0.059150,0.592575,0.035804,25.296,-71.277,-23.377
13.478692,-0.804134,-0.068467,0.589888,0.030964,26.456,-70.814,-23.372
13.488721,-0.803450,-0.077747,0.589912,0.025951,28.051,-70.716,-23.790
13.498751,-0.802402,-0.086662,0.590298,0.020863,29.608,-70.682,-24.195
13.508780,-0.801175,-0.095950,0.590670,0.016370,31.378,-70.616,-24.829
13.518808,-0.799317,-0.105270,0.591702,0.012022,33.323,-70.628,-25.647
13.528837,-0.797215,-0.114532,0.592890,0.007662,35.302,-70.659,-26.504
13.538866,-0.795094,-0.123628,0.593950,0.003304,37.230,-70.678,-27.323
13.548896,-0.792885,-0.132522,0.594992,-0.001060,39.121,-70.700,-28.119
13.558925,-0.790821,-0.140976,0.595772,-0.005426,40.852,-70.705,-28.791
13.568954,-0.788941,-0.148375,0.596400,-0.010416,42.190,-70.759,-29.104
13.578982,-0.786956,-0.154959,0.597226,-0.015946,43.298,-70.895,-29.212
13.589011,-0.784665,-0.161036,0.598448,-0.021763,44.352,-71.115,-29.286
13.599040,-0.782271,-0.167016,0.599709,-0.027421,45.443,-71.339,-29.416
13.609069,-0.780226,-0.173427,0.600311,-0.032291,46.620,-71.434,-29.659
13.619099,-0.778277,-0.180031,0.600643,-0.036685,47.867,-71.467,-29.993
13.629128,-0.776447,-0.186746,0.600705,-0.040670,49.143,-71.445,-30.379
13.639156,-0.774827,-0.193061,0.600516,-0.044661,50.250,-71.412,-30.625
13.649185,-0.773257,-0.198298,0.600480,-0.049187,51.042,-71.470,-30.605
13.659214,-0.771961,-0.202371,0.600347,-0.054312,51.415,-71.599,-30.214
13.669244,-0.770120,-0.206109,0.600948,-0.059497,51.912,-71.829,-29.972
13.679273,-0.768147,-0.209914,0.601667,-0.064249,52.539,-72.047,-29.889
13.689301,-0.766158,-0.213978,0.602316,-0.068376,53.321,-72.213,-29.991
13.699330,-0.764190,-0.218517,0.602796,-0.071727,54.311,-72.298,-30.323
13.709359,-0.762596,-0.223181,0.602768,-0.074516,55.266,-72.288,-30.651
13.719388,-0.761511,-0.227395,0.602235,-0.077134,55.958,-72.231,-30.767
13.729418,-0.760941,-0.230998,0.601262,-0.079596,56.358,-72.143,-30.655
13.739447,-0.760820,-0.233949,0.599980,-0.081785,56.513,-72.030,-30.372
13.749475,-0.761189,-0.236215,0.598356,-0.083710,56.403,-71.892,-29.905
13.759504,-0.761863,-0.237839,0.596628,-0.085299,56.129,-71.745,-29.354
13.769533,-0.762844,-0.238744,0.594827,-0.086569,55.679,-71.597,-28.714
13.779562,-0.764181,-0.238663,0.592985,-0.087637,54.973,-71.464,-27.920
13.789591,-0.765749,-0.237809,0.591222,-0.088178,54.152,-71.333,-27.120
13.799620,-0.767454,-0.236188,0.589648,-0.088254,53.240,-71.217,-26.334
13.809649,-0.769233,-0.233684,0.588379,-0.087898,52.232,-71.135,-25.565
13.819678,-0.771175,-0.230461,0.587250,-0.086938,51.151,-71.052,-24.833
13.829707,-0.773390,-0.226727,0.586048,-0.085172,50.029,-70.928,-24.170
13.839736,-0.775897,-0.222433,0.584731,-0.082707,48.836,-70.765,-23.540
13.849766,-0.778675,-0.217627,0.583290,-0.079502,47.596,-70.560,-22.967
13.859795,-0.781675,-0.212517,0.581705,-0.075397,46.393,-70.297,-22.530
13.869823,-0.784794,-0.207011,0.580093,-0.070582,45.208,-70.006,-22.202
13.879852,-0.787927,-0.200868,0.578615,-0.065361,43.971,-69.730,-21.910
13.889881,-0.790940,-0.193855,0.577478,-0.059986,42.629,-69.514,-21.599
13.899910,-0.793814,-0.186154,0.576619,-0.054434,41.219,-69.345,-21.292
13.909940,-0.796730,-0.177895,0.575727,-0.048572,39.730,-69.176,-20.979
13.919969,-0.799728,-0.169332,0.574648,-0.042278,38.221,-68.978,-20.705
13.929997,-0.802603,-0.160587,0.573605,-0.035561,36.768,-68.776,-20.535
13.940026,-0.804889,-0.151960,0.573150,-0.028417,35.542,-68.635,-20.619
13.950055,-0.806795,-0.143437,0.572993,-0.020795,34.489,-68.519,-20.905
13.960084,-0.808558,-0.134858,0.572827,-0.012816,33.494,-68.401,-21.283
13.970114,-0.810168,-0.126005,0.572691,-0.004653,32.485,-68.299,-21.684
13.980143,-0.811853,-0.116955,0.572230,0.003879,31.451,-68.160,-22.104
13.990171,-0.813662,-0.107241,0.571440,0.012570,30.248,-68.006,-22.423
14.000200,-0.815068,-0.097436,0.570929,0.021395,29.112,-67.899,-22.828
14.010229,-0.816030,-0.088224,0.570633,0.030628,28.238,-67.805,-23.479
14.020258,-0.817284,-0.078942,0.569614,0.040034,27.283,-67.631,-24.067
14.030288,-0.818610,-0.069905,0.568121,0.049767,26.385,-67.396,-24.720
14.040317,-0.819772,-0.060952,0.566522,0.059649,25.534,-67.156,-25.426
14.050345,-0.820775,-0.051801,0.564879,0.069310,24.619,-66.940,-26.067
14.060374,-0.821273,-0.042803,0.563662,0.078817,23.797,-66.794,-26.778
14.070403,-0.821335,-0.033954,0.562775,0.088250,23.065,-66.702,-27.560
14.080432,-0.821247,-0.024910,0.561861,0.097431,22.263,-66.635,-28.270
14.090462,-0.821077,-0.015594,0.560834,0.106314,21.357,-66.586,-28.873
14.100490,-0.820985,-0.005939,0.559455,0.114917,20.301,-66.526,-29.333
14.110518,-0.820920,0.003146,0.557644,0.123942,19.391,-66.397,-29.931
14.120547,-0.821023,0.012119,0.555240,0.133157,18.470,-66.200,-30.528
14.130576,-0.821114,0.020335,0.552464,0.142793,17.743,-65.934,-31.296
14.140605,-0.821177,0.028147,0.549330,0.152843,17.128,-65.616,-32.182
14.150634,-0.821175,0.035942,0.545981,0.162885,16.498,-65.285,-33.056
14.160664,-0.820884,0.043644,0.542785,0.172847,15.908,-64.987,-33.959
14.170692,-0.820471,0.051600,0.539556,0.182462,15.222,-64.717,-34.762
14.180721,-0.819801,0.059943,0.536521,0.191639,14.433,-64.509,-35.461
14.190750,-0.819020,0.068897,0.533467,0.200298,13.461,-64.348,-35.986
14.200779,-0.817603,0.077810,0.531240,0.208570,12.563,-64.309,-36.549
14.210809,-0.815680,0.086347,0.529624,0.216694,11.810,-64.346,-37.211
14.220838,-0.814278,0.095617,0.527064,0.224183,10.711,-64.320,-37.545
14.230866,-0.812436,0.104574,0.525229,0.231071,9.690,-64.390,-37.876
14.240895,-0.809570,0.109723,0.524479,0.240259,9.908,-64.413,-39.323
14.250924,-0.808033,0.116698,0.521571,0.248343,9.334,-64.271,-40.054
14.260954,-0.805983,0.124527,0.519389,0.255668,8.587,-64.278,-40.615
14.270983,-0.803613,0.132529,0.517666,0.262506,7.803,-64.367,-41.111
14.281012,-0.801341,0.140509,0.515812,0.268875,6.946,-64.454,-41.495
14.291040,-0.799247,0.148265,0.513648,0.275014,6.066,-64.504,-41.823
14.301069,-0.797214,0.155688,0.511334,0.281060,5.226,-64.529,-42.159
14.311098,-0.795072,0.163019,0.509220,0.286750,4.382,-64.585,-42.453
14.321128,-0.792746,0.170054,0.507458,0.292175,3.605,-64.681,-42.767
14.331156,-0.790406,0.176254,0.505675,0.297878,3.038,-64.740,-43.246
14.341186,-0.788365,0.181737,0.503419,0.303755,2.585,-64.711,-43.802
14.351214,-0.786182,0.187128,0.501409,0.309410,2.152,-64.715,-44.350
14.361243,-0.783883,0.193057,0.499667,0.314378,1.546,-64.789,-44.710
14.371272,-0.781471,0.199196,0.498122,0.318973,0.870,-64.906,-44.984
14.381302,-0.778928,0.205303,0.496713,0.323486,0.207,-65.044,-45.261
14.391331,-0.776569,0.211396,0.494950,0.327905,-0.508,-65.143,-45.483
14.401360,-0.774177,0.217435,0.493266,0.332123,-1.233,-65.255,-45.674
14.411388,-0.771471,0.223551,0.492289,0.335788,-1.974,-65.465,-45.800
14.421417,-0.769106,0.229653,0.491035,0.338916,-2.835,-65.641,-45.760
14.431446,-0.766993,0.235470,0.489584,0.341800,-3.705,-65.781,-45.670
14.441476,-0.764927,0.240668,0.488172,0.344815,-4.424,-65.896,-45.690
14.451505,-0.763087,0.245391,0.486480,0.347941,-5.061,-65.954,-45.766
14.461534,-0.761411,0.250190,0.484567,0.350851,-5.774,-65.989,-45.758
14.471562,-0.759791,0.255033,0.482631,0.353535,-6.536,-66.025,-45.686
14.481591,-0.758013,0.259915,0.481073,0.355912,-7.314,-66.111,-45.570
14.491620,-0.756158,0.264750,0.479861,0.357923,-8.107,-66.237,-45.398
14.501650,-0.754191,0.269297,0.479126,0.359663,-8.839,-66.408,-45.232
14.511679,-0.752201,0.273593,0.478730,0.361113,-9.536,-66.606,-45.048
14.521708,-0.750328,0.277657,0.478322,0.362445,-10.212,-66.790,-44.856
14.531736,-0.748583,0.281512,0.477896,0.363640,-10.874,-66.959,-44.648
14.541765,-0.746788,0.285410,0.477712,0.364533,-11.580,-67.158,-44.370
14.551794,-0.745054,0.289117,0.477560,0.365356,-12.260,-67.351,-44.094
14.561824,-0.743504,0.292788,0.477221,0.366034,-12.984,-67.514,-43.761
14.571853,-0.742149,0.296621,0.476591,0.366519,-13.814,-67.644,-43.323
14.581882,-0.740526,0.300261,0.476412,0.367070,-14.553,-67.823,-42.960
14.591910,-0.738688,0.304015,0.476658,0.367362,-15.336,-68.059,-42.533
14.601939,-0.736644,0.308063,0.477330,0.367224,-16.244,-68.357,-41.962
14.611968,-0.734318,0.312201,0.478588,0.366748,-17.209,-68.728,-41.305
14.621997,-0.731808,0.315923,0.480354,0.366270,-18.060,-69.144,-40.718
14.632027,-0.729467,0.319337,0.482083,0.365707,-18.881,-69.536,-40.127
14.642056,-0.727246,0.322990,0.483809,0.364642,-19.892,-69.926,-39.323
14.652084,-0.724450,0.326666,0.486680,0.363109,-20.964,-70.455,-38.403
14.662113,-0.721045,0.330222,0.490703,0.361252,-22.055,-71.125,-37.410
14.672142,-0.717826,0.335197,0.494441,0.357970,-23.958,-71.773,-35.608
14.682172,-0.713674,0.340290,0.499735,0.354092,-26.110,-72.609,-33.498
14.692201,-0.708645,0.344983,0.506393,0.350172,-28.329,-73.600,-31.270
14.702229,-0.703730,0.348747,0.512976,0.346758,-30.378,-74.548,-29.182
14.712258,-0.700415,0.351863,0.517394,0.343741,-32.305,-75.168,-27.219
14.722287,-0.696998,0.355195,0.521537,0.340988,-34.402,-75.756,-25.135
14.732316,-0.692902,0.359024,0.526136,0.338252,-36.905,-76.410,-22.692
14.742346,-0.687700,0.363740,0.531574,0.335315,-40.186,-77.177,-19.530
14.752375,-0.681498,0.369449,0.537785,0.331813,-44.628,-78.008,-15.247
14.762403,-0.674375,0.375921,0.544964,0.327357,-50.601,-78.855,-9.417
14.772432,-0.666273,0.383336,0.553156,0.321559,-58.737,-79.621,-1.392
14.782461,-0.658394,0.389904,0.561241,0.315830,-67.455,-80.171,7.278
14.792490,-0.650290,0.396023,0.569626,0.309941,-77.002,-80.516,16.828
14.802519,-0.642166,0.401992,0.577776,0.304051,-86.824,-80.578,26.656
14.812549,-0.634540,0.407759,0.585025,0.298473,-95.784,-80.351,35.600
14.822577,-0.627599,0.413747,0.591094,0.292895,-103.376,-79.837,43.140
14.832606,-0.622327,0.419073,0.595337,0.287936,-108.581,-79.210,48.285
14.842635,-0.617836,0.422821,0.598902,0.284714,-112.438,-78.758,52.072
14.852664,-0.612631,0.427181,0.602851,0.281096,-116.461,-78.184,55.997
14.862694,-0.605196,0.432617,0.608485,0.276718,-121.567,-77.404,60.960
14.872723,-0.597579,0.437796,0.614211,0.272442,-126.167,-76.563,65.424
14.882751,-0.589779,0.442887,0.620111,0.267808,-130.302,-75.621,69.452
14.892780,-0.581059,0.448213,0.626943,0.262041,-134.337,-74.468,73.442
14.902809,-0.571399,0.453277,0.634762,0.255675,-138.257,-73.174,77.381
14.912838,-0.561882,0.457658,0.642526,0.249491,-141.624,-71.881,80.803
14.922868,-0.552859,0.461574,0.649766,0.243615,-144.382,-70.622,83.627
14.932897,-0.543955,0.465246,0.656692,0.238039,-146.772,-69.376,86.070
14.942925,-0.534870,0.468936,0.663578,0.232218,-148.883,-68.071,88.242
14.952954,-0.525542,0.472627,0.670484,0.226114,-150.766,-66.704,90.196
14.962983,-0.516368,0.475539,0.677205,0.221059,-152.578,-65.453,92.059
14.973012,-0.508432,0.477838,0.682956,0.216760,-154.019,-64.373,93.551
14.983041,-0.501646,0.480069,0.687707,0.212579,-155.050,-63.390,94.638
14.993071,-0.495202,0.482373,0.692024,0.208424,-155.902,-62.432,95.533
15.003099,-0.488185,0.484878,0.696473,0.204303,-156.789,-61.419,96.429
15.013128,-0.480013,0.487765,0.701379,0.199968,-157.783,-60.275,97.389
15.023157,-0.470818,0.491671,0.706572,0.193890,-158.590,-58.870,98.185
15.033187,-0.461250,0.495485,0.711935,0.187452,-159.353,-57.407,98.961
15.043216,-0.451598,0.498916,0.717388,0.180953,-160.083,-55.945,99.736
15.053245,-0.442319,0.501936,0.722722,0.174170,-160.683,-54.507,100.443
15.063273,-0.433274,0.504659,0.727908,0.167302,-161.198,-53.095,101.098
15.073302,-0.424046,0.507410,0.733015,0.160175,-161.653,-51.648,101.701
15.083331,-0.414800,0.510246,0.737897,0.152794,-162.025,-50.182,102.224
15.093360,-0.405886,0.512961,0.742322,0.146059,-162.380,-48.802,102.687
15.103390,-0.397079,0.515736,0.746381,0.139665,-162.713,-47.460,103.087
15.113419,-0.388495,0.518472,0.750196,0.133081,-162.968,-46.128,103.426
15.123447,-0.380020,0.520927,0.753912,0.126818,-163.234,-44.840,103.775
15.133476,-0.372331,0.523110,0.757149,0.121232,-163.467,-43.682,104.073
15.143505,-0.364916,0.525368,0.760106,0.115365,-163.614,-42.529,104.302
15.153535,-0.357782,0.527987,0.762662,0.108692,-163.610,-41.339,104.409
15.163563,-0.351135,0.530608,0.764808,0.102341,-163.574,-40.219,104.463
15.173593,-0.344369,0.533229,0.766837,0.096348,-163.579,-39.117,104.522
15.183621,-0.337836,0.535718,0.768679,0.090837,-163.607,-38.076,104.579
15.193650,-0.331591,0.538011,0.770389,0.085659,-163.641,-37.091,104.638
15.203679,-0.324565,0.540236,0.772416,0.080130,-163.721,-36.014,104.754
15.213709,-0.316301,0.542000,0.775130,0.074893,-163.968,-34.857,105.029
15.223739,-0.308447,0.543285,0.777878,0.069663,-164.183,-33.749,105.328
15.233768,-0.301102,0.544330,0.780473,0.064415,-164.344,-32.692,105.611
15.243796,-0.295998,0.545103,0.782272,0.059520,-164.326,-31.870,105.776
15.253825,-0.290994,0.545949,0.783914,0.054647,-164.293,-31.057,105.916
15.263854,-0.285220,0.547073,0.785622,0.049032,-164.243,-30.119,106.048
15.273883,-0.279011,0.548102,0.787476,0.043180,-164.210,-29.128,106.211
15.283912,-0.271984,0.548851,0.789671,0.038114,-164.329,-28.125,106.465
15.293941,-0.265408,0.549131,0.791866,0.034721,-164.576,-27.288,106.770
15.303970,-0.259737,0.549162,0.793822,0.032402,-164.847,-26.613,107.061
15.313999,-0.255319,0.549168,0.795329,0.030385,-165.034,-26.072,107.282
15.324028,-0.251625,0.549498,0.796392,0.027207,-165.034,-25.511,107.398
15.334057,-0.247855,0.550116,0.797276,0.023139,-164.943,-24.877,107.464
15.344087,-0.243968,0.550653,0.798206,0.019296,-164.885,-24.250,107.549
15.354115,-0.239376,0.551063,0.799382,0.016152,-164.954,-23.610,107.691
15.364144,-0.235064,0.551178,0.800625,0.013815,-165.082,-23.056,107.865
15.374173,-0.230604,0.551179,0.801952,0.011842,-165.257,-22.515,108.063
15.384202,-0.225668,0.551297,0.803309,0.009168,-165.397,-21.880,108.254
15.394231,-0.220350,0.551448,0.804714,0.005567,-165.473,-21.148,108.445
15.404261,-0.214745,0.551414,0.806267,0.002139,-165.589,-20.404,108.670
15.414289,-0.208810,0.551209,0.807966,-0.001281,-165.731,-19.634,108.928
15.424318,-0.202171,0.550779,0.809932,-0.004934,-165.904,-18.787,109.237
15.434347,-0.195372,0.550102,0.812027,-0.008604,-166.085,-17.928,109.578
15.444376,-0.189571,0.549190,0.813972,-0.012073,-166.208,-17.179,109.905
15.454405,-0.184367,0.548109,0.815839,-0.015365,-166.302,-16.498,110.229
15.464434,-0.179262,0.546804,0.817777,-0.018834,-166.370,-15.819,110.574
15.474463,-0.173731,0.545459,0.819768,-0.022724,-166.423,-15.073,110.931
15.484492,-0.168643,0.544065,0.821633,-0.026775,-166.425,-14.359,111.273
15.494521,-0.163860,0.542907,0.823211,-0.031126,-166.367,-13.650,111.564
15.504550,-0.159422,0.541952,0.824529,-0.035619,-166.263,-12.961,111.813
15.514579,-0.155198,0.541069,0.825704,-0.040200,-166.131,-12.286,112.041
15.524609,-0.151376,0.540210,0.826768,-0.044246,-166.019,-11.683,112.255
15.534637,-0.146808,0.539514,0.827808,-0.048488,-165.935,-10.996,112.465
15.544666,-0.141187,0.538814,0.828961,-0.053041,-165.888,-10.190,112.702
15.554695,-0.136207,0.537891,0.830112,-0.057275,-165.828,-9.469,112.949
15.564724,-0.132091,0.536919,0.831095,-0.061611,-165.697,-8.824,113.176
15.574753,-0.130537,0.535994,0.831541,-0.066734,-165.316,-8.369,113.323
15.584783,-0.128618,0.535252,0.831896,-0.071803,-164.961,-7.882,113.455
15.594811,-0.122818,0.534777,0.832736,-0.075664,-164.975,-7.101,113.659
15.604840,-0.115636,0.534389,0.833741,-0.078596,-165.165,-6.247,113.883
15.614869,-0.108329,0.534080,0.834607,-0.081846,-165.326,-5.359,114.091
15.624898,-0.099082,0.534161,0.835113,-0.087675,-165.356,-4.119,114.275
15.634927,-0.090640,0.534034,0.835485,-0.093824,-165.298,-2.937,114.461
15.644956,-0.082211,0.533841,0.835845,-0.099313,-165.298,-1.799,114.649
15.654985,-0.075241,0.533534,0.836384,-0.101912,-165.482,-0.981,114.820
15.665014,-0.068714,0.533143,0.836873,-0.104519,-165.636,-0.204,114.987
15.675043,-0.063667,0.532837,0.837228,-0.106422,-165.763,0.390,115.114
15.685072,-0.062729,0.532284,0.837672,-0.106245,-165.838,0.459,115.203
15.695101,-0.066058,0.531389,0.837921,-0.106745,-165.583,0.157,115.269
15.705131,-0.070573,0.530488,0.838068,-0.107179,-165.262,-0.262,115.312
15.715159,-0.076554,0.529640,0.838250,-0.105844,-165.022,-0.930,115.318
15.725188,-0.081325,0.529246,0.838247,-0.104265,-164.880,-1.489,115.281
15.735217,-0.086958,0.529048,0.838023,-0.102506,-164.700,-2.137,115.197
15.745246,-0.092906,0.529047,0.837597,-0.100762,-164.497,-2.810,115.075
15.755275,-0.098318,0.529287,0.836995,-0.099363,-164.291,-3.405,114.927
15.765304,-0.103138,0.529818,0.836217,-0.098186,-164.097,-3.925,114.749
15.775333,-0.108770,0.530528,0.835212,-0.096823,-163.866,-4.529,114.523
15.785362,-0.116475,0.531306,0.833842,-0.095395,-163.504,-5.329,114.231
15.795391,-0.128955,0.531876,0.831806,-0.093943,-162.827,-6.581,113.827
15.805420,-0.142723,0.532548,0.829414,-0.091344,-162.159,-8.017,113.346
15.815449,-0.157964,0.533179,0.826670,-0.087372,-161.503,-9.671,112.793
15.825478,-0.174532,0.533873,0.823354,-0.082808,-160.784,-11.478,112.144
15.835507,-0.189863,0.534956,0.819575,-0.079503,-159.992,-13.071,111.431
15.845536,-0.200824,0.536588,0.816175,-0.076471,-159.455,-14.226,110.777
15.855565,-0.210960,0.537702,0.813482,-0.069767,-159.321,-15.557,110.230
15.865594,-0.222257,0.538315,0.810729,-0.061533,-159.233,-17.105,109.690
15.875624,-0.234793,0.538757,0.807486,-0.053176,-159.039,-18.777,109.088
15.885653,-0.249595,0.538855,0.803520,-0.044088,-158.708,-20.707,108.388
15.895681,-0.266926,0.538427,0.798707,-0.034158,-158.214,-22.930,107.575
15.905710,-0.284216,0.537916,0.793454,-0.023491,-157.734,-25.198,106.708
15.915739,-0.301971,0.537264,0.787579,-0.011662,-157.257,-27.589,105.761
15.925768,-0.318189,0.536995,0.781438,0.000821,-156.896,-29.879,104.780
15.935797,-0.331423,0.537136,0.775718,0.012557,-156.674,-31.848,103.875
15.945826,-0.342828,0.537322,0.770398,0.022128,-156.379,-33.505,103.025
15.955855,-0.352989,0.537329,0.765519,0.030088,-156.026,-34.944,102.239
15.965884,-0.362146,0.537319,0.760940,0.036835,-155.633,-36.209,101.488
15.975913,-0.372384,0.537031,0.755838,0.043406,-155.073,-37.557,100.634
15.985942,-0.384508,0.535502,0.750255,0.052527,-154.537,-39.288,99.761
15.995971,-0.396906,0.533598,0.744269,0.063663,-154.105,-41.205,98.863
16.006001,-0.409901,0.531779,0.737349,0.075903,-153.607,-43.252,97.799
